kingdom_number,kvk_number,opponent_kingdom,prep_result,battle_result,overall_result,kvk_date,order_index
479,8,450.0,W,W,Win,"Dec 6, 2025",4
479,9,494.0,W,L,Preparation,"Jan 3, 2026",5
480,5,482.0,L,L,Loss,"Sep 13, 2025",1
480,6,492.0,L,L,Loss,"Oct 11, 2025",2
480,7,484.0,L,L,Loss,"Nov 8, 2025",3
480,8,472.0,L,L,Loss,"Dec 6, 2025",4
480,9,490.0,L,W,Battle,"Jan 3, 2026",5
481,5,497.0,L,W,Battle,"Sep 13, 2025",1
481,6,471.0,W,L,Preparation,"Oct 11, 2025",2
481,7,473.0,W,W,Win,"Nov 8, 2025",3
481,8,460.0,L,W,Battle,"Dec 6, 2025",4
481,9,456.0,L,W,Battle,"Jan 3, 2026",5
482,5,480.0,W,W,Win,"Sep 13, 2025",1
482,6,478.0,L,L,Loss,"Oct 11, 2025",2
482,7,501.0,W,W,Win,"Nov 8, 2025",3
482,8,419.0,W,W,Win,"Dec 6, 2025",4
482,9,450.0,L,W,Battle,"Jan 3, 2026",5
483,5,493.0,W,L,Preparation,"Sep 13, 2025",1
483,6,505.0,L,L,Loss,"Oct 11, 2025",2
483,7,485.0,W,L,Preparation,"Nov 8, 2025",3
483,8,440.0,L,W,Battle,"Dec 6, 2025",4
483,9,495.0,W,W,Win,"Jan 3, 2026",5
484,5,504.0,L,L,Loss,"Sep 13, 2025",1
484,6,469.0,W,W,Win,"Oct 11, 2025",2
484,7,480.0,W,W,Win,"Nov 8, 2025",3
484,8,501.0,W,W,Win,"Dec 6, 2025",4
484,9,427.0,L,L,Loss,"Jan 3, 2026",5
485,5,495.0,L,W,Battle,"Sep 13, 2025",1
485,6,503.0,L,L,Loss,"Oct 11, 2025",2
485,7,483.0,L,W,Battle,"Nov 8, 2025",3
485,8,453.0,L,W,Battle,"Dec 6, 2025",4
485,9,430.0,L,L,Loss,"Jan 3, 2026",5
486,5,496.0,W,W,Win,"Sep 13, 2025",1
486,6,488.0,W,L,Preparation,"Oct 11, 2025",2
486,7,477.0,L,W,Battle,"Nov 8, 2025",3
486,8,502.0,W,L,Preparation,"Dec 6, 2025",4
486,9,478.0,L,L,Loss,"Jan 3, 2026",5
487,5,465.0,W,W,Win,"Sep 13, 2025",1
487,6,489.0,W,W,Win,"Oct 11, 2025",2
487,7,492.0,W,W,Win,"Nov 8, 2025",3
487,8,454.0,W,W,Win,"Dec 6, 2025",4
487,9,493.0,L,W,Battle,"Jan 3, 2026",5
488,5,490.0,W,W,Win,"Sep 13, 2025",1
488,6,486.0,L,W,Battle,"Oct 11, 2025",2
488,7,475.0,L,W,Battle,"Nov 8, 2025",3
488,8,493.0,W,W,Win,"Dec 6, 2025",4
488,9,502.0,L,L,Loss,"Jan 3, 2026",5
489,5,494.0,L,W,Battle,"Sep 13, 2025",1
489,6,487.0,L,L,Loss,"Oct 11, 2025",2
489,7,471.0,L,W,Battle,"Nov 8, 2025",3
489,8,497.0,L,L,Loss,"Dec 6, 2025",4
489,9,455.0,L,W,Battle,"Jan 3, 2026",5
490,5,488.0,L,L,Loss,"Sep 13, 2025",1
490,6,475.0,L,L,Loss,"Oct 11, 2025",2
490,7,499.0,W,L,Preparation,"Nov 8, 2025",3
490,8,442.0,W,W,Win,"Dec 6, 2025",4
490,9,480.0,W,L,Preparation,"Jan 3, 2026",5
491,5,468.0,W,L,Preparation,"Sep 13, 2025",1
491,6,493.0,W,W,Win,"Oct 11, 2025",2
491,7,465.0,L,W,Battle,"Nov 8, 2025",3
491,8,434.0,W,W,Win,"Dec 6, 2025",4
491,9,424.0,W,L,Preparation,"Jan 3, 2026",5
492,5,503.0,L,L,Loss,"Sep 13, 2025",1
492,6,480.0,W,W,Win,"Oct 11, 2025",2
492,7,487.0,L,L,Loss,"Nov 8, 2025",3
492,8,475.0,L,W,Battle,"Dec 6, 2025",4
492,9,472.0,L,L,Loss,"Jan 3, 2026",5
493,5,483.0,L,W,Battle,"Sep 13, 2025",1
493,6,491.0,L,L,Loss,"Oct 11, 2025",2
493,7,479.0,L,L,Loss,"Nov 8, 2025",3
493,8,488.0,L,L,Loss,"Dec 6, 2025",4
493,9,487.0,W,L,Preparation,"Jan 3, 2026",5
494,5,489.0,W,L,Preparation,"Sep 13, 2025",1
494,6,498.0,W,W,Win,"Oct 11, 2025",2
494,7,497.0,L,W,Battle,"Nov 8, 2025",3
494,8,446.0,L,L,Loss,"Dec 6, 2025",4
494,9,479.0,L,W,Battle,"Jan 3, 2026",5
495,5,485.0,W,L,Preparation,"Sep 13, 2025",1
495,6,502.0,W,W,Win,"Oct 11, 2025",2
495,7,498.0,L,L,Loss,"Nov 8, 2025",3
495,8,433.0,W,W,Win,"Dec 6, 2025",4
495,9,483.0,L,L,Loss,"Jan 3, 2026",5
496,5,486.0,L,L,Loss,"Sep 13, 2025",1
496,6,499.0,W,W,Win,"Oct 11, 2025",2
496,7,469.0,W,L,Preparation,"Nov 8, 2025",3
496,8,422.0,W,L,Preparation,"Dec 6, 2025",4
496,9,467.0,L,W,Battle,"Jan 3, 2026",5
497,5,481.0,W,L,Preparation,"Sep 13, 2025",1
497,6,476.0,L,W,Battle,"Oct 11, 2025",2
497,7,494.0,W,L,Preparation,"Nov 8, 2025",3
497,8,489.0,W,W,Win,"Dec 6, 2025",4
497,9,423.0,L,W,Battle,"Jan 3, 2026",5
498,5,477.0,W,W,Win,"Sep 13, 2025",1
498,6,494.0,L,L,Loss,"Oct 11, 2025",2
498,7,495.0,W,W,Win,"Nov 8, 2025",3
498,8,439.0,W,W,Win,"Dec 6, 2025",4
498,9,435.0,W,L,Preparation,"Jan 3, 2026",5
499,5,466.0,L,L,Loss,"Sep 13, 2025",1
499,6,496.0,L,L,Loss,"Oct 11, 2025",2
499,7,490.0,L,W,Battle,"Nov 8, 2025",3
499,8,464.0,L,W,Battle,"Dec 6, 2025",4
499,9,477.0,L,L,Loss,"Jan 3, 2026",5
500,5,505.0,W,L,Preparation,"Sep 13, 2025",1
500,6,504.0,L,W,Battle,"Oct 11, 2025",2
500,7,468.0,L,L,Loss,"Nov 8, 2025",3
500,8,445.0,W,W,Win,"Dec 6, 2025",4
500,9,426.0,W,W,Win,"Jan 3, 2026",5
501,5,478.0,W,L,Preparation,"Sep 13, 2025",1
501,6,479.0,L,L,Loss,"Oct 11, 2025",2
501,7,482.0,L,L,Loss,"Nov 8, 2025",3
501,8,484.0,L,L,Loss,"Dec 6, 2025",4
501,9,445.0,W,W,Win,"Jan 3, 2026",5
502,5,471.0,W,L,Preparation,"Sep 13, 2025",1
502,6,495.0,L,L,Loss,"Oct 11, 2025",2
502,7,504.0,W,W,Win,"Nov 8, 2025",3
502,8,486.0,L,W,Battle,"Dec 6, 2025",4
502,9,488.0,W,W,Win,"Jan 3, 2026",5
503,5,492.0,W,W,Win,"Sep 13, 2025",1
503,6,485.0,W,W,Win,"Oct 11, 2025",2
503,7,464.0,L,L,Loss,"Nov 8, 2025",3
503,8,437.0,W,W,Win,"Dec 6, 2025",4
503,9,436.0,W,W,Win,"Jan 3, 2026",5
504,5,484.0,W,W,Win,"Sep 13, 2025",1
504,6,500.0,W,L,Preparation,"Oct 11, 2025",2
504,7,502.0,L,L,Loss,"Nov 8, 2025",3
504,8,477.0,W,W,Win,"Dec 6, 2025",4
504,9,451.0,L,W,Battle,"Jan 3, 2026",5
505,5,500.0,L,W,Battle,"Sep 13, 2025",1
505,6,483.0,W,W,Win,"Oct 11, 2025",2
505,7,476.0,W,W,Win,"Nov 8, 2025",3
505,8,456.0,W,L,Preparation,"Dec 6, 2025",4
505,9,447.0,L,W,Battle,"Jan 3, 2026",5
506,5,512.0,L,W,Battle,"Sep 13, 2025",1
506,6,545.0,L,L,Loss,"Oct 11, 2025",2
506,7,534.0,L,L,Loss,"Nov 8, 2025",3
506,8,577.0,W,W,Win,"Dec 6, 2025",4
506,9,570.0,L,L,Loss,"Jan 3, 2026",5
507,5,517.0,W,W,Win,"Sep 13, 2025",1
507,6,535.0,L,L,Loss,"Oct 11, 2025",2
507,7,538.0,L,W,Battle,"Nov 8, 2025",3
507,8,518.0,W,W,Win,"Dec 6, 2025",4
507,9,561.0,L,L,Loss,"Jan 3, 2026",5
508,5,523.0,L,L,Loss,"Sep 13, 2025",1
508,6,539.0,L,L,Loss,"Oct 11, 2025",2
508,7,536.0,L,L,Loss,"Nov 8, 2025",3
508,8,521.0,L,L,Loss,"Dec 6, 2025",4
508,9,564.0,L,W,Battle,"Jan 3, 2026",5
509,5,516.0,L,W,Battle,"Sep 13, 2025",1
509,6,523.0,L,W,Battle,"Oct 11, 2025",2
509,7,512.0,W,L,Preparation,"Nov 8, 2025",3
509,8,511.0,L,L,Loss,"Dec 6, 2025",4
509,9,546.0,W,W,Win,"Jan 3, 2026",5
510,5,518.0,W,L,Preparation,"Sep 13, 2025",1
510,6,544.0,W,L,Preparation,"Oct 11, 2025",2
510,7,537.0,W,W,Win,"Nov 8, 2025",3
510,8,517.0,W,W,Win,"Dec 6, 2025",4
510,9,560.0,L,L,Loss,"Jan 3, 2026",5
511,5,524.0,W,W,Win,"Sep 13, 2025",1
511,6,542.0,L,L,Loss,"Oct 11, 2025",2
511,7,530.0,L,L,Loss,"Nov 8, 2025",3
511,8,509.0,W,W,Win,"Dec 6, 2025",4
511,9,545.0,W,W,Win,"Jan 3, 2026",5
512,5,506.0,W,L,Preparation,"Sep 13, 2025",1
512,6,537.0,W,L,Preparation,"Oct 11, 2025",2
512,7,509.0,L,W,Battle,"Nov 8, 2025",3
512,8,536.0,L,L,Loss,"Dec 6, 2025",4
512,9,523.0,W,W,Win,"Jan 3, 2026",5
513,5,521.0,W,W,Win,"Sep 13, 2025",1
513,6,522.0,L,W,Battle,"Oct 11, 2025",2
513,7,544.0,L,W,Battle,"Nov 8, 2025",3
513,8,533.0,L,L,Loss,"Dec 6, 2025",4
513,9,573.0,W,W,Win,"Jan 3, 2026",5
514,5,515.0,W,L,Preparation,"Sep 13, 2025",1
514,6,526.0,W,L,Preparation,"Oct 11, 2025",2
514,7,539.0,W,L,Preparation,"Nov 8, 2025",3
514,8,553.0,W,W,Win,"Dec 6, 2025",4
514,9,584.0,L,W,Battle,"Jan 3, 2026",5
515,5,514.0,L,W,Battle,"Sep 13, 2025",1
515,6,517.0,W,L,Preparation,"Oct 11, 2025",2
515,7,541.0,L,L,Loss,"Nov 8, 2025",3
515,8,520.0,W,W,Win,"Dec 6, 2025",4
515,9,530.0,L,L,Loss,"Jan 3, 2026",5
516,5,509.0,W,L,Preparation,"Sep 13, 2025",1
516,6,531.0,W,W,Win,"Oct 11, 2025",2
516,7,528.0,W,L,Preparation,"Nov 8, 2025",3
516,8,575.0,W,W,Win,"Dec 6, 2025",4
516,9,566.0,L,L,Loss,"Jan 3, 2026",5
517,5,507.0,L,L,Loss,"Sep 13, 2025",1
517,6,515.0,L,W,Battle,"Oct 11, 2025",2
517,7,518.0,W,L,Preparation,"Nov 8, 2025",3
517,8,510.0,L,L,Loss,"Dec 6, 2025",4
517,9,565.0,W,W,Win,"Jan 3, 2026",5
518,5,510.0,L,W,Battle,"Sep 13, 2025",1
518,6,530.0,L,L,Loss,"Oct 11, 2025",2
518,7,517.0,L,W,Battle,"Nov 8, 2025",3
518,8,507.0,L,L,Loss,"Dec 6, 2025",4
518,9,549.0,L,W,Battle,"Jan 3, 2026",5
519,5,520.0,W,W,Win,"Sep 13, 2025",1
519,6,527.0,L,W,Battle,"Oct 11, 2025",2
519,7,535.0,L,L,Loss,"Nov 8, 2025",3
519,8,547.0,L,W,Battle,"Dec 6, 2025",4
519,9,562.0,L,W,Battle,"Jan 3, 2026",5
520,5,519.0,L,L,Loss,"Sep 13, 2025",1
520,6,541.0,L,W,Battle,"Oct 11, 2025",2
520,7,526.0,L,L,Loss,"Nov 8, 2025",3
520,8,515.0,L,L,Loss,"Dec 6, 2025",4
520,9,556.0,L,L,Loss,"Jan 3, 2026",5
521,5,513.0,L,L,Loss,"Sep 13, 2025",1
521,6,525.0,L,L,Loss,"Oct 11, 2025",2
521,7,529.0,W,L,Preparation,"Nov 8, 2025",3
521,8,508.0,W,W,Win,"Dec 6, 2025",4
521,9,569.0,L,L,Loss,"Jan 3, 2026",5
522,5,526.0,W,L,Preparation,"Sep 13, 2025",1
522,6,513.0,W,L,Preparation,"Oct 11, 2025",2
522,7,525.0,L,W,Battle,"Nov 8, 2025",3
522,8,559.0,W,W,Win,"Dec 6, 2025",4
522,9,552.0,L,L,Loss,"Jan 3, 2026",5
523,5,508.0,W,W,Win,"Sep 13, 2025",1
523,6,509.0,W,L,Preparation,"Oct 11, 2025",2
523,7,543.0,L,L,Loss,"Nov 8, 2025",3
523,8,546.0,W,W,Win,"Dec 6, 2025",4
523,9,512.0,L,L,Loss,"Jan 3, 2026",5
524,5,511.0,L,L,Loss,"Sep 13, 2025",1
524,6,543.0,W,W,Win,"Oct 11, 2025",2
524,7,540.0,L,L,Loss,"Nov 8, 2025",3
524,8,556.0,W,W,Win,"Dec 6, 2025",4
524,9,579.0,W,W,Win,"Jan 3, 2026",5
525,5,541.0,L,L,Loss,"Sep 13, 2025",1
525,6,521.0,W,W,Win,"Oct 11, 2025",2
525,7,522.0,W,L,Preparation,"Nov 8, 2025",3
525,8,549.0,W,L,Preparation,"Dec 6, 2025",4
525,9,529.0,W,W,Win,"Jan 3, 2026",5
526,5,522.0,L,W,Battle,"Sep 13, 2025",1
526,6,514.0,L,W,Battle,"Oct 11, 2025",2
526,7,520.0,W,W,Win,"Nov 8, 2025",3
526,8,550.0,L,W,Battle,"Dec 6, 2025",4
526,9,527.0,L,L,Loss,"Jan 3, 2026",5
527,5,530.0,W,W,Win,"Sep 13, 2025",1
527,6,519.0,W,L,Preparation,"Oct 11, 2025",2
527,7,542.0,L,W,Battle,"Nov 8, 2025",3
527,8,535.0,L,L,Loss,"Dec 6, 2025",4
527,9,526.0,W,W,Win,"Jan 3, 2026",5
528,5,536.0,W,W,Win,"Sep 13, 2025",1
528,6,533.0,L,L,Loss,"Oct 11, 2025",2
528,7,516.0,L,W,Battle,"Nov 8, 2025",3
528,8,558.0,L,W,Battle,"Dec 6, 2025",4
528,9,539.0,W,W,Win,"Jan 3, 2026",5
529,5,532.0,L,W,Battle,"Sep 13, 2025",1
529,6,534.0,L,L,Loss,"Oct 11, 2025",2
529,7,521.0,L,W,Battle,"Nov 8, 2025",3
529,8,532.0,W,W,Win,"Dec 6, 2025",4
529,9,525.0,L,L,Loss,"Jan 3, 2026",5
530,5,527.0,L,L,Loss,"Sep 13, 2025",1
530,6,518.0,W,W,Win,"Oct 11, 2025",2
530,7,511.0,W,W,Win,"Nov 8, 2025",3
530,8,571.0,W,W,Win,"Dec 6, 2025",4
530,9,515.0,W,W,Win,"Jan 3, 2026",5
531,5,535.0,L,L,Loss,"Sep 13, 2025",1
531,6,516.0,L,L,Loss,"Oct 11, 2025",2
531,7,532.0,L,L,Loss,"Nov 8, 2025",3
531,8,574.0,W,W,Win,"Dec 6, 2025",4
531,9,575.0,L,W,Battle,"Jan 3, 2026",5
532,5,529.0,W,L,Preparation,"Sep 13, 2025",1
532,6,536.0,L,L,Loss,"Oct 11, 2025",2
532,7,531.0,W,W,Win,"Nov 8, 2025",3
532,8,529.0,L,L,Loss,"Dec 6, 2025",4
532,9,557.0,L,L,Loss,"Jan 3, 2026",5
533,5,537.0,W,W,Win,"Sep 13, 2025",1
533,6,528.0,W,W,Win,"Oct 11, 2025",2
533,7,545.0,L,L,Loss,"Nov 8, 2025",3
533,8,513.0,W,W,Win,"Dec 6, 2025",4
533,9,541.0,L,L,Loss,"Jan 3, 2026",5
534,5,543.0,L,L,Loss,"Sep 13, 2025",1
534,6,529.0,W,W,Win,"Oct 11, 2025",2
534,7,506.0,W,W,Win,"Nov 8, 2025",3
534,8,541.0,W,L,Preparation,"Dec 6, 2025",4
534,9,553.0,W,W,Win,"Jan 3, 2026",5
535,5,531.0,W,W,Win,"Sep 13, 2025",1
535,6,507.0,W,W,Win,"Oct 11, 2025",2
535,7,519.0,W,W,Win,"Nov 8, 2025",3
535,8,527.0,W,W,Win,"Dec 6, 2025",4
535,9,576.0,L,W,Battle,"Jan 3, 2026",5
536,5,528.0,L,L,Loss,"Sep 13, 2025",1
536,6,532.0,W,W,Win,"Oct 11, 2025",2
536,7,508.0,W,W,Win,"Nov 8, 2025",3
536,8,512.0,W,W,Win,"Dec 6, 2025",4
536,9,587.0,L,L,Loss,"Jan 3, 2026",5
537,5,533.0,L,L,Loss,"Sep 13, 2025",1
537,6,512.0,L,W,Battle,"Oct 11, 2025",2
537,7,510.0,L,L,Loss,"Nov 8, 2025",3
537,8,557.0,L,W,Battle,"Dec 6, 2025",4
537,9,583.0,L,L,Loss,"Jan 3, 2026",5
538,5,545.0,L,W,Battle,"Sep 13, 2025",1
538,6,540.0,W,W,Win,"Oct 11, 2025",2
538,7,507.0,W,L,Preparation,"Nov 8, 2025",3
538,8,584.0,W,W,Win,"Dec 6, 2025",4
538,9,550.0,L,L,Loss,"Jan 3, 2026",5
539,5,540.0,L,L,Loss,"Sep 13, 2025",1
539,6,508.0,W,W,Win,"Oct 11, 2025",2
539,7,514.0,L,W,Battle,"Nov 8, 2025",3
539,8,563.0,L,L,Loss,"Dec 6, 2025",4
539,9,528.0,L,L,Loss,"Jan 3, 2026",5
540,5,539.0,W,W,Win,"Sep 13, 2025",1
540,6,538.0,L,L,Loss,"Oct 11, 2025",2
540,7,524.0,W,W,Win,"Nov 8, 2025",3
540,8,548.0,W,L,Preparation,"Dec 6, 2025",4
540,9,582.0,L,W,Battle,"Jan 3, 2026",5
541,5,525.0,W,W,Win,"Sep 13, 2025",1
541,6,520.0,W,L,Preparation,"Oct 11, 2025",2
541,7,515.0,W,W,Win,"Nov 8, 2025",3
541,8,534.0,L,W,Battle,"Dec 6, 2025",4
541,9,533.0,W,W,Win,"Jan 3, 2026",5
542,5,544.0,W,W,Win,"Sep 13, 2025",1
542,6,511.0,W,W,Win,"Oct 11, 2025",2
542,7,527.0,W,L,Preparation,"Nov 8, 2025",3
542,8,576.0,L,L,Loss,"Dec 6, 2025",4
542,9,547.0,W,W,Win,"Jan 3, 2026",5
543,5,534.0,W,W,Win,"Sep 13, 2025",1
543,6,524.0,L,L,Loss,"Oct 11, 2025",2
543,7,523.0,W,W,Win,"Nov 8, 2025",3
543,8,583.0,L,L,Loss,"Dec 6, 2025",4
543,9,558.0,L,W,Battle,"Jan 3, 2026",5
544,5,542.0,L,L,Loss,"Sep 13, 2025",1
544,6,510.0,L,W,Battle,"Oct 11, 2025",2
544,7,513.0,W,L,Preparation,"Nov 8, 2025",3
544,8,570.0,L,L,Loss,"Dec 6, 2025",4
544,9,567.0,W,L,Preparation,"Jan 3, 2026",5
545,5,538.0,W,L,Preparation,"Sep 13, 2025",1
545,6,506.0,W,W,Win,"Oct 11, 2025",2
545,7,533.0,W,W,Win,"Nov 8, 2025",3
545,8,579.0,L,L,Loss,"Dec 6, 2025",4
545,9,511.0,L,L,Loss,"Jan 3, 2026",5
546,6,548.0,L,L,Loss,"Oct 11, 2025",1
546,7,581.0,W,W,Win,"Nov 8, 2025",2
546,8,523.0,L,L,Loss,"Dec 6, 2025",3
546,9,509.0,L,L,Loss,"Jan 3, 2026",4
547,6,556.0,W,W,Win,"Oct 11, 2025",1
547,7,554.0,W,W,Win,"Nov 8, 2025",2
547,8,519.0,W,L,Preparation,"Dec 6, 2025",3
547,9,542.0,L,L,Loss,"Jan 3, 2026",4
548,6,546.0,W,W,Win,"Oct 11, 2025",1
548,7,571.0,L,L,Loss,"Nov 8, 2025",2
548,8,540.0,L,W,Battle,"Dec 6, 2025",3
548,9,554.0,L,L,Loss,"Jan 3, 2026",4
549,6,566.0,W,L,Preparation,"Oct 11, 2025",1
549,7,584.0,L,L,Loss,"Nov 8, 2025",2
549,8,525.0,L,W,Battle,"Dec 6, 2025",3
549,9,518.0,W,L,Preparation,"Jan 3, 2026",4
550,6,554.0,W,W,Win,"Oct 11, 2025",1
550,7,580.0,L,W,Battle,"Nov 8, 2025",2
550,8,526.0,W,L,Preparation,"Dec 6, 2025",3
550,9,538.0,W,W,Win,"Jan 3, 2026",4
551,6,559.0,W,L,Preparation,"Oct 11, 2025",1
551,7,560.0,W,W,Win,"Nov 8, 2025",2
551,8,585.0,L,W,Battle,"Dec 6, 2025",3
551,9,563.0,W,W,Win,"Jan 3, 2026",4
552,6,555.0,W,L,Preparation,"Oct 11, 2025",1
552,7,553.0,L,W,Battle,"Nov 8, 2025",2
552,8,587.0,L,W,Battle,"Dec 6, 2025",3
552,9,522.0,W,W,Win,"Jan 3, 2026",4
553,6,569.0,L,W,Battle,"Oct 11, 2025",1
553,7,552.0,W,L,Preparation,"Nov 8, 2025",2
553,8,514.0,L,L,Loss,"Dec 6, 2025",3
553,9,534.0,L,L,Loss,"Jan 3, 2026",4
554,6,550.0,L,L,Loss,"Oct 11, 2025",1
554,7,547.0,L,L,Loss,"Nov 8, 2025",2
554,8,580.0,L,W,Battle,"Dec 6, 2025",3
554,9,548.0,W,W,Win,"Jan 3, 2026",4
555,6,552.0,L,W,Battle,"Oct 11, 2025",1
555,7,556.0,L,L,Loss,"Nov 8, 2025",2
555,8,582.0,L,L,Loss,"Dec 6, 2025",3
555,9,578.0,L,W,Battle,"Jan 3, 2026",4
556,6,547.0,L,L,Loss,"Oct 11, 2025",1
556,7,555.0,W,W,Win,"Nov 8, 2025",2
556,8,524.0,L,L,Loss,"Dec 6, 2025",3
556,9,520.0,W,W,Win,"Jan 3, 2026",4
557,6,573.0,L,L,Loss,"Oct 11, 2025",1
557,7,587.0,L,L,Loss,"Nov 8, 2025",2
557,8,537.0,W,L,Preparation,"Dec 6, 2025",3
557,9,532.0,W,W,Win,"Jan 3, 2026",4
558,6,568.0,L,W,Battle,"Oct 11, 2025",1
558,7,567.0,W,W,Win,"Nov 8, 2025",2
558,8,528.0,W,L,Preparation,"Dec 6, 2025",3
558,9,543.0,W,L,Preparation,"Jan 3, 2026",4
559,6,551.0,L,W,Battle,"Oct 11, 2025",1
559,7,561.0,L,L,Loss,"Nov 8, 2025",2
559,8,522.0,L,L,Loss,"Dec 6, 2025",3
559,9,568.0,L,W,Battle,"Jan 3, 2026",4
560,6,563.0,W,W,Win,"Oct 11, 2025",1
560,7,551.0,L,L,Loss,"Nov 8, 2025",2
560,8,568.0,W,W,Win,"Dec 6, 2025",3
560,9,510.0,W,W,Win,"Jan 3, 2026",4
561,6,565.0,W,W,Win,"Oct 11, 2025",1
561,7,559.0,W,W,Win,"Nov 8, 2025",2
561,8,562.0,L,L,Loss,"Dec 6, 2025",3
561,9,507.0,W,W,Win,"Jan 3, 2026",4
562,6,578.0,W,W,Win,"Oct 11, 2025",1
562,7,576.0,L,L,Loss,"Nov 8, 2025",2
562,8,561.0,W,W,Win,"Dec 6, 2025",3
562,9,519.0,W,L,Preparation,"Jan 3, 2026",4
563,6,560.0,L,L,Loss,"Oct 11, 2025",1
563,7,565.0,W,W,Win,"Nov 8, 2025",2
563,8,539.0,W,W,Win,"Dec 6, 2025",3
563,9,551.0,L,L,Loss,"Jan 3, 2026",4
564,6,572.0,L,L,Loss,"Oct 11, 2025",1
564,7,574.0,W,L,Preparation,"Nov 8, 2025",2
564,8,581.0,W,W,Win,"Dec 6, 2025",3
564,9,508.0,W,L,Preparation,"Jan 3, 2026",4
565,6,561.0,L,L,Loss,"Oct 11, 2025",1
565,7,563.0,L,L,Loss,"Nov 8, 2025",2
565,8,567.0,L,W,Battle,"Dec 6, 2025",3
565,9,517.0,L,L,Loss,"Jan 3, 2026",4
566,6,549.0,L,W,Battle,"Oct 11, 2025",1
566,7,579.0,W,L,Preparation,"Nov 8, 2025",2
566,8,573.0,W,W,Win,"Dec 6, 2025",3
566,9,516.0,W,W,Win,"Jan 3, 2026",4
567,6,580.0,L,L,Loss,"Oct 11, 2025",1
567,7,558.0,L,L,Loss,"Nov 8, 2025",2
567,8,565.0,W,L,Preparation,"Dec 6, 2025",3
567,9,544.0,L,W,Battle,"Jan 3, 2026",4
568,6,558.0,W,L,Preparation,"Oct 11, 2025",1
568,7,582.0,L,W,Battle,"Nov 8, 2025",2
568,8,560.0,L,L,Loss,"Dec 6, 2025",3
568,9,559.0,W,L,Preparation,"Jan 3, 2026",4
569,6,553.0,W,L,Preparation,"Oct 11, 2025",1
569,7,578.0,W,W,Win,"Nov 8, 2025",2
569,8,572.0,L,L,Loss,"Dec 6, 2025",3
569,9,521.0,W,W,Win,"Jan 3, 2026",4
570,6,584.0,W,L,Preparation,"Oct 11, 2025",1
570,7,577.0,W,W,Win,"Nov 8, 2025",2
570,8,544.0,W,W,Win,"Dec 6, 2025",3
570,9,506.0,W,W,Win,"Jan 3, 2026",4
571,6,583.0,W,W,Win,"Oct 11, 2025",1
571,7,548.0,W,W,Win,"Nov 8, 2025",2
571,8,530.0,L,L,Loss,"Dec 6, 2025",3
571,9,572.0,L,L,Loss,"Jan 3, 2026",4
572,6,564.0,W,W,Win,"Oct 11, 2025",1
572,7,586.0,L,L,Loss,"Nov 8, 2025",2
572,8,569.0,W,W,Win,"Dec 6, 2025",3
572,9,571.0,W,W,Win,"Jan 3, 2026",4
573,6,557.0,W,W,Win,"Oct 11, 2025",1
573,7,585.0,W,L,Preparation,"Nov 8, 2025",2
573,8,566.0,L,L,Loss,"Dec 6, 2025",3
573,9,513.0,L,L,Loss,"Jan 3, 2026",4
574,6,581.0,L,L,Loss,"Oct 11, 2025",1
574,7,564.0,L,W,Battle,"Nov 8, 2025",2
574,8,531.0,L,L,Loss,"Dec 6, 2025",3
574,9,581.0,L,L,Loss,"Jan 3, 2026",4
575,6,582.0,L,L,Loss,"Oct 11, 2025",1
575,7,583.0,W,L,Preparation,"Nov 8, 2025",2
575,8,516.0,L,L,Loss,"Dec 6, 2025",3
575,9,531.0,W,L,Preparation,"Jan 3, 2026",4
576,6,586.0,W,W,Win,"Oct 11, 2025",1
576,7,562.0,W,W,Win,"Nov 8, 2025",2
576,8,542.0,W,W,Win,"Dec 6, 2025",3
576,9,535.0,W,L,Preparation,"Jan 3, 2026",4
577,6,579.0,L,L,Loss,"Oct 11, 2025",1
577,7,570.0,L,L,Loss,"Nov 8, 2025",2
577,8,506.0,L,L,Loss,"Dec 6, 2025",3
577,9,586.0,L,W,Battle,"Jan 3, 2026",4
578,6,562.0,L,L,Loss,"Oct 11, 2025",1
578,7,569.0,L,L,Loss,"Nov 8, 2025",2
578,8,586.0,L,W,Battle,"Dec 6, 2025",3
578,9,555.0,W,L,Preparation,"Jan 3, 2026",4
579,6,577.0,W,W,Win,"Oct 11, 2025",1
579,7,566.0,L,W,Battle,"Nov 8, 2025",2
579,8,545.0,W,W,Win,"Dec 6, 2025",3
579,9,524.0,L,L,Loss,"Jan 3, 2026",4
580,6,567.0,W,W,Win,"Oct 11, 2025",1
580,7,550.0,W,L,Preparation,"Nov 8, 2025",2
580,8,554.0,W,L,Preparation,"Dec 6, 2025",3
580,9,585.0,W,W,Win,"Jan 3, 2026",4
581,6,574.0,W,W,Win,"Oct 11, 2025",1
581,7,546.0,L,L,Loss,"Nov 8, 2025",2
581,8,564.0,L,L,Loss,"Dec 6, 2025",3
581,9,574.0,W,W,Win,"Jan 3, 2026",4
582,6,575.0,W,W,Win,"Oct 11, 2025",1
582,7,568.0,W,L,Preparation,"Nov 8, 2025",2
582,8,555.0,W,W,Win,"Dec 6, 2025",3
582,9,540.0,W,L,Preparation,"Jan 3, 2026",4
583,6,571.0,L,L,Loss,"Oct 11, 2025",1
583,7,575.0,L,W,Battle,"Nov 8, 2025",2
583,8,543.0,W,W,Win,"Dec 6, 2025",3
